AffyID	Gene	Symbol	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Ana	Aer	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	CorrectPvalue	Upperbound	Lowebound
6072_at	YDR375C	BCS1	8.181372633	8.005969015	8.494481095	7.821454992	7.863990284	7.946498871	7.666411923	7.921032861	7.810879227	7.72205734	7.766258233	8.390567825	7.895695661	7.767261963	7.94256494	7.862820201	7.434347584	7.530358344	6.930295001	7.132052804	7.370719834	6.240672554	7.38193327	7.490276331	7.484492718	7.383257333	7.824165374	7.687632529	7.16605811	7.114157311	7.351492293	7.646795786	7.811627918	7.679898772	7.442669441	7.461003218	7.090535689	7.425722636	7.885072189	7.129692581	7.396038551	7.332085167	7.19036616	6.912057841	7.107520494	7.372696888	7.601056505	8.337265978	7.284413356	7.107372768	8.225578272	7.161842346	8.097759209	7.886799354	7.95148423	7.401432932	7.162002026	7.162661009	7.488543929	7.269407802	7.449995933	7.286978704	7.586100128	7.23293162	6.797746594	6.930666384	7.164502212	7.909406685	7.476657351	8.087760897	7.563249593	7.413010611	7.505992842	8.156512255	8.307224311	8.153146652	7.853139417	7.26173784	7.409049571	7.171507291	7.703010071	7.572648542	7.558636145	7.596286305	7.403144311	7.729351959	7.156969916	7.462947752	7.16491507	7.497882885	6.838128107	7.193493328	7.363166783	7.394229015	7.855795897	7.526579363	7.669790727	7.490906217	7.273593002	7.496409858	7.543953381	7.839458033	7.644699631	7.233794707	7.353909532	7.234446425	7.254601507	7.790577876	6.967931724	7.309992858	7.885523789	7.285297342	7.467891697	7.680744613	7.207287894	7.259317406	7.173939221	7.413733018	7.022494321	7.345340662	7.158185931	7.194861926	7.477209088	7.420356328	7.662632419	7.559517357	7.707809473	6.674719806	6.65926084	6.518206687	6.79452088	6.825662642	6.416759534	6.840932852	7.949500499	7.661609168	7.654482801	7.038780747	7.593939336	7.288465062	7.516620662	7.251422477	7.106226024	6.45848134	6.89896494	6.727677354	7.427329607	7.004170905	7.862421015	7.577917071	7.514716579	7.473102086	7.781457486	7.714652094	7.641523342	7.029364537	6.832579168	7.161912869	7.149870861	6.913749261	6.728056007	6.376799054	6.567673667	6.42738241	7.462468163	7.353146031	7.457046496	7.721108898	7.481981825	7.451619131	0.188742	0.18819168	0.18929232
6321_at	YDR175C	RSM24	7.359181857	7.869920252	8.183716855	7.697535523	7.235053607	8.008998864	8.026862125	7.430546721	7.439745462	8.063855214	7.89506294	8.108149516	8.072937019	7.911754609	7.782304828	8.381434366	6.957947672	7.556420372	8.135605819	7.816991301	7.701370234	7.530443248	7.91127441	7.886301995	7.907102536	8.296330478	8.330995507	8.145311335	7.337494351	7.677411552	7.358932988	8.03251547	8.446875571	8.088502957	8.119649947	8.091635684	7.991818914	8.574316882	8.270552676	7.849928349	8.390337082	7.445032647	7.019971394	7.767694983	7.744305627	7.749486468	7.751672791	8.498216675	7.792994502	7.625151234	8.423107168	7.406136112	8.748851776	9.252109533	8.979754427	7.995422389	7.290695142	7.477670205	7.269804423	7.854111627	7.888264158	8.368826831	8.589007342	8.164804376	7.913533257	8.242804549	8.263153123	8.798625961	8.597291972	8.877791388	8.369383816	8.401176396	8.195222922	8.959989562	9.071021978	9.05773927	8.534556417	8.193759918	8.47581764	8.055354026	8.348960825	8.307971893	8.073793461	8.782534572	8.272550615	8.513117825	8.382902078	8.754132328	7.764969359	8.21690554	8.078224102	8.227044191	8.319003088	8.390974147	8.48609062	8.342493989	8.512982373	8.328938537	7.963248685	8.192648882	8.280349683	8.249133985	7.86502743	8.226697958	7.953917459	7.259086017	7.459789297	7.426193709	7.9186749	7.506685796	8.412024505	8.250926055	7.993869289	8.07961662	8.391673133	8.106513109	7.999336659	8.090112737	7.271845828	8.524935782	7.678260331	7.494165885	8.366534231	7.711502065	6.187041823	7.757950776	7.622039736	7.68769068	7.160544807	7.698734319	7.902371919	7.920702514	7.796255624	7.564670519	8.529291158	8.298008847	7.957677844	8.822072948	9.029829965	8.229959411	9.107171034	8.854279563	8.760241475	7.470561105	7.908644207	7.848766264	8.355340964	8.214409857	8.545942237	8.685831094	8.711782488	8.295049588	8.238937292	8.457389786	8.149378779	8.258011933	7.903319416	8.150114046	7.751315084	7.38833516	7.749395824	7.77603817	7.885385535	7.656888525	8.033357638	8.076296775	8.623763071	8.886213363	8.052984226	8.453744855	1.68E-07	1.53E-07	1.83E-07
6350_at	YDR115W	---	9.334460343	9.719942107	9.896358442	9.635569581	9.59511563	9.61837761	9.927039155	9.310487705	9.547886839	9.463681304	9.914333299	9.858704649	9.301569814	9.727690762	9.214799939	9.997178069	8.561663703	9.759999335	10.70695586	8.906701079	9.196862243	10.26295668	9.594720852	9.753705979	9.501709904	10.24144266	10.00479223	9.847320485	9.497234319	9.429683746	9.096021704	10.16488179	10.54328727	10.35000422	10.26426032	10.28487394	10.15865803	10.85117724	10.6600304	10.18005273	10.77773096	9.623436911	9.837827689	8.698360462	8.874659586	8.874215087	8.904987388	10.16571237	8.994514444	9.099314669	10.06389616	8.936934515	9.311865814	9.885931059	9.427696255	9.041551561	9.120591184	9.274894659	9.483117029	10.01277536	9.66451644	9.881606045	9.969497759	9.56044194	8.838982579	9.922271748	9.873820272	10.51947497	10.403758	10.71712014	10.34610657	10.374651	10.2411156	10.83423235	10.75103668	10.80881499	10.67839433	10.66257946	10.4010173	10.4997597	10.48170752	10.47081666	10.4462462	10.55655386	10.31140718	10.64738368	10.09352875	10.27129073	10.33621509	10.34963896	10.50974176	10.9174366	10.7227173	10.18705658	10.76888846	10.41501612	10.71524527	10.47552106	10.40340045	10.58137902	9.332366014	9.29680253	9.744875033	10.0472784	10.16526504	8.983913413	9.226568159	9.906567606	9.516874211	9.477751731	10.54364976	10.05816454	10.201168	10.13043311	10.04403299	10.13425727	10.0990478	10.28491581	10.3367625	10.4986811	10.53744411	10.61483	10.32402805	9.591833105	9.477537191	9.700070414	9.545064974	9.506851229	9.31869699	9.580143882	9.723571786	9.836397097	9.724704733	9.625646641	10.63986586	10.51354029	10.03373436	10.87069707	10.45735748	10.25435252	10.48340024	9.825019819	10.03755958	9.70613479	9.6163588	9.743200297	10.28605556	10.03129015	10.6230555	10.67738059	10.91679571	9.773760833	10.39024926	10.62829023	10.30821706	10.61046126	10.42719277	10.78351305	9.96762471	10.32785698	10.13077724	10.02336695	10.04575147	9.939135554	10.07153222	10.33480925	10.21421905	10.30145744	9.918195762	10.13258558	0.00422	0.004128833	0.004311167
6351_at	YDR116C	MRPL1	7.163712061	7.182524265	7.599626952	7.086893607	7.205835271	7.466103143	7.450832829	7.225804351	7.011003005	7.402600253	7.417983533	7.775290927	7.219400495	7.208271529	7.154397996	7.660925908	6.92233809	7.431314984	7.151678529	6.375416742	6.586640311	6.828306233	6.974307545	7.040735203	7.004790913	7.749568458	7.629905177	7.562406531	6.790835884	7.035097098	6.703475476	7.496810885	7.639948846	7.45264378	7.404425641	7.188620988	7.143061116	7.745411405	7.587823412	6.994661745	7.439835537	6.702219516	6.923762338	6.742798303	6.488003744	6.64568091	6.431248198	7.498948108	6.840960035	6.708958601	7.67541795	7.088244973	7.599805826	7.673697464	7.558242834	7.222803112	6.763130684	7.026866439	6.990846654	6.761007826	7.148671606	6.742831239	7.091323352	6.936921574	5.995732334	6.909590716	6.808928405	7.34376854	6.958475634	7.559357128	7.340608999	7.233474729	7.089089305	7.90246297	7.922599863	7.826635873	7.59889077	7.185789652	7.093685663	6.942482484	7.383370879	7.408815356	7.370815718	7.80958268	7.178711953	7.528322201	7.038362978	7.164600862	7.147896846	7.154735595	7.025212664	7.450398027	7.310030952	7.169019727	7.777300889	7.278716599	7.538151288	7.450736511	6.916188268	7.488464879	6.74205116	6.946886044	7.045608969	7.010855238	7.453607128	6.816910303	6.659267834	7.291596928	7.231763302	6.717844465	7.336638929	7.065779085	7.192671367	7.520248423	7.093168858	6.917229205	6.966312445	6.973924162	6.791516257	7.27825058	6.978656811	7.013303689	7.407242352	6.905242939	6.852827025	6.965273827	6.957180531	6.549903389	6.229907034	6.623626207	6.631297648	6.854341937	6.342677051	6.806452762	7.706865287	7.465734539	7.432789914	7.810469132	7.846660605	7.43521636	7.286946278	7.328361045	7.167761341	6.878914861	6.878983013	6.8615627	7.66210265	7.249260441	7.676597038	7.694974954	7.682719708	7.485713003	7.923285942	8.134517705	7.723042509	7.567428549	7.590602918	7.719809075	7.422620707	7.398699748	7.272872539	6.882324154	7.145566498	6.925152773	7.390478103	7.132244096	7.430018842	7.458981034	7.200480028	7.424888589	0.144534	0.144039476	0.145028524
6403_at	YDR079W	PET100	8.333579999	8.31250953	8.637192778	8.579639518	8.07759284	8.538797433	8.446535105	8.381021583	8.262582789	8.816469152	8.612862528	8.616364535	8.473418278	8.185564053	8.465242405	8.882841101	7.155777461	8.305266324	9.338741284	7.664398216	7.967593213	9.249947533	8.417135292	8.409819607	8.53442483	9.152948481	8.711029087	8.616745919	8.275758799	8.470638255	8.181832263	8.791785197	9.243355737	8.756449743	8.816774401	8.897745129	8.924278281	9.577556663	8.974163086	8.935501119	9.497543311	8.403896336	8.239712747	8.131032975	7.816021463	8.199094759	7.958635824	8.833331076	7.721396381	7.645194966	8.843407681	7.211065261	8.326473262	8.765610658	8.485654766	8.290544528	7.660187193	7.915294117	7.866533289	9.422557848	8.703764002	9.071877547	9.150461178	8.862421015	8.744695682	8.926231346	8.853082699	9.406534226	9.337582567	9.317886341	9.208560909	8.937071772	9.238966063	9.675643945	9.580395669	9.585505476	9.618362375	9.382230717	9.243308105	9.383781393	9.408323265	9.491535268	9.350135865	9.362091105	8.914219863	9.033530209	9.016277345	9.325966717	8.902061517	8.732452374	9.384125593	9.408111675	9.599740006	9.116975749	9.45817281	8.850440967	9.080726674	9.02054776	8.64882945	9.112956022	8.31467532	8.448083919	8.194801316	9.116458852	9.004974432	8.244176855	8.221004609	8.169186583	8.745730451	8.470023176	9.838795649	9.382320456	9.215383505	9.252232559	8.768446964	8.931373609	8.676086411	9.191348144	8.763443976	9.381292372	8.919097924	9.179957345	9.001514317	8.521158181	8.545527418	8.32342997	8.331483809	8.394066832	8.272045124	8.396036153	8.659296952	8.781537023	8.405707365	8.503968252	9.438120864	9.275836908	8.810647045	9.485699621	9.724409143	8.343155951	9.35738272	9.107109138	8.985324893	8.575491976	8.764979374	8.874546999	8.519592342	9.011474673	9.481736073	9.528978348	9.5212355	9.093955982	9.259994478	9.404456127	8.843809148	9.341354252	9.103745464	9.643667184	8.758564923	8.986601841	9.302703895	8.510200428	8.485453596	8.574836712	8.989210152	9.083646856	9.164242732	9.377237215	8.975016581	9.231255507	9.92E-06	9.05E-06	1.08E-05
6598_at	YDL130W-A	STF1	10.75879477	10.73487191	10.74972247	11.05004316	10.42562389	10.61703579	11.13056947	11.09963803	10.9468193	11.22948554	10.96563337	10.90223973	10.8197231	10.71300323	10.83550269	11.32895088	11.33241849	11.26145177	11.2122755	10.207552	10.3240518	12.50879952	11.43751053	11.37652395	11.46715836	11.69022746	10.67868613	10.71379564	9.964427947	11.01460266	10.90070623	10.34429169	9.981407164	9.759809473	9.319879502	10.04708191	9.845268298	11.16527277	10.90679546	9.978380189	11.30273053	9.945120789	10.15395742	10.27712347	9.763505027	10.30612938	9.867753021	11.63443277	9.575461343	9.67775341	11.71372988	9.733753196	10.33392715	10.54359815	10.01434525	10.83520888	10.81036951	10.81945616	10.66884714	11.56208135	10.52187247	10.74099154	10.76762492	10.54953008	9.444523791	9.998935761	9.77548691	11.45334627	11.1374683	11.42881202	11.50233751	11.45386981	11.38421541	11.60363576	11.26768584	11.57953553	11.40977765	11.42931745	11.07480625	11.22784141	11.48830893	11.27409564	11.75123306	10.7440234	11.06126405	11.01185033	10.88269134	11.21747781	10.85520837	11.060319	11.26319313	11.5495424	11.53095434	11.45385937	10.92733479	10.61334996	10.64006513	10.46276185	10.51061336	10.38063812	11.04351232	11.25812904	11.25277138	11.10429479	11.71432688	10.86265952	10.51900872	11.03174207	11.64141462	10.4208469	11.74803549	11.58091729	11.58940987	11.00947756	11.28814316	11.61933712	11.55449676	11.29892535	11.63274475	11.45084575	11.43242263	11.35837555	11.52909761	11.36940487	11.56178765	11.44714937	11.39760308	9.63238523	9.711935013	9.5951825	9.626012763	9.939663834	9.79611588	9.893930506	11.10423083	10.70883843	10.99325848	11.12847707	10.92712594	11.14242748	10.54615219	9.853147497	10.14809419	10.52868168	10.5202752	10.64724929	10.356368	10.65730103	11.16312218	11.03547855	11.39421942	10.94997221	11.35689357	11.15672589	11.55682373	11.49147319	11.74632835	11.46998877	10.47537991	11.0024576	11.02255341	10.35289963	10.14923396	10.36060054	10.68214328	11.41650954	11.58262633	11.50639149	10.89046189	10.70481777	2.29E-05	2.10E-05	2.49E-05
6834_at	YCR046C	IMG1	9.962285984	9.727441802	10.11308095	9.625469226	9.568727473	10.02024549	9.497530038	9.481725661	8.629776034	9.100433277	8.88870429	9.947814872	10.06220241	9.679182029	9.688818007	9.020443862	8.947725294	9.216297074	7.755000108	9.065191264	9.257491091	7.620666973	9.27035621	9.303560309	9.498940531	10.08478926	10.03716749	9.836544954	9.351013192	9.344889732	9.117770224	9.786135645	9.907126367	9.827218994	9.562893837	9.363888785	9.200132315	9.812965357	9.714968642	8.943401314	9.780645403	9.012665878	9.212928849	9.175850907	9.398912531	9.491312064	9.069351212	9.489462856	8.44897931	7.863138169	9.546330464	8.21520244	8.723891279	8.253836615	8.989129071	8.998068822	8.23963638	8.559849804	8.325750407	9.078370065	9.440362039	9.714658688	9.570461318	10.44010735	9.220251104	9.173021342	9.28085712	9.998356801	9.766629198	9.960817346	9.723825493	9.704392433	9.659263659	10.20728208	10.3762665	10.02001958	10.02689078	9.533250878	9.407065475	9.461922624	9.821330042	9.682742072	9.855324754	9.760388397	9.569451312	9.679829594	9.719938241	9.623980482	9.115339314	9.549592937	8.086104477	8.693663625	8.538443491	9.352361667	10.05435469	9.680734699	9.775747301	9.755457955	9.695239951	9.683481262	9.657093032	9.481916457	8.836815854	9.401601798	9.787751264	8.711511632	9.107620137	9.595127101	9.544315364	9.441278461	9.873460723	9.402714781	9.660156203	9.935329499	9.545821104	9.919305814	9.162506136	9.555391319	9.420528382	9.590110826	9.164719666	9.352672533	9.528107705	9.01815232	9.237695758	9.067899767	9.361843132	9.096608167	9.007648403	9.006056732	9.158400653	9.083808942	9.130466392	8.986163107	9.280656811	9.095337942	8.683067313	8.835578892	9.148289719	8.955140152	9.628083317	9.455735207	9.309268973	8.999933274	9.019250863	8.942031826	9.73856925	9.198592226	9.203402577	9.493619917	9.229278596	9.556257346	9.801568043	9.389004741	9.418386466	9.375564616	8.924922037	9.41052057	8.273131387	8.366491393	8.358731278	8.407908442	8.578331929	8.320494697	9.357559262	10.28436375	10.3909893	10.03171733	9.291663112	9.42960927	0.03499	0.034731572	0.035248428
7148_at	YBR192W	RIM2	7.461148797	7.485527539	7.131476924	7.660560163	7.107567779	7.624537411	7.791997001	7.329483059	8.131249409	7.71324449	7.859723613	7.836660325	7.709460278	7.257653255	7.36822322	6.870578272	7.259083192	7.452271062	7.860942319	7.029590589	7.160492772	6.697454971	6.963253033	7.202468854	6.943144814	7.217581749	7.82105255	7.619731903	7.332896223	6.66406536	6.982830068	8.341335303	8.538806898	8.62886234	8.413925111	7.818902506	7.649791762	7.854822141	8.065721472	7.536560475	8.170952856	7.319884333	7.102550534	6.801420211	6.992872755	7.079987426	6.938431713	7.23691991	6.699845733	6.867900837	6.942729439	6.959868897	7.680418461	7.524870373	7.529112384	6.64062729	6.898651084	6.94342804	6.710553544	7.001783443	7.268613858	7.059140657	7.68923716	8.097508458	7.668677391	7.703477414	7.784823398	7.746828556	7.892904743	7.652870135	7.578367709	7.769965615	7.171324138	8.028343161	8.07371614	8.058324722	7.822687134	7.595714595	8.188412794	8.173186212	7.642278173	7.591105953	7.239054666	7.996152459	7.636526601	7.915318501	7.866543736	7.622139404	7.747697417	7.843758531	7.759533373	7.612676125	7.696130242	7.633582621	8.134438539	8.24219519	8.514398619	7.878457999	8.018878934	8.248176642	7.096238973	7.187905388	7.171922752	7.728729226	7.394716227	6.738901158	7.08934592	7.703346731	7.216309056	7.219515791	7.741749363	7.344503464	7.304230105	7.66904874	7.325807061	6.941721861	7.271815301	7.484150863	6.605787285	7.280543818	7.178546443	6.823402399	7.529459525	7.026164093	6.787020222	6.838417967	6.966024906	7.643041558	7.387169852	7.941466764	7.845687373	7.790835884	7.294390634	7.364629771	8.188186615	8.21040825	7.987325187	8.095219616	7.985532763	7.837306941	8.093161567	7.958242394	8.123359688	7.293224795	7.268364398	7.495779094	7.766531029	7.968935956	8.436386077	8.438532809	8.213603911	7.956764696	8.489451335	8.889472021	8.024850884	7.983676441	8.066134516	8.176410744	8.111495021	7.710008702	7.807991049	7.715504166	7.763532148	7.821918467	7.578371559	7.523785556	7.471466069	7.464873745	7.656730175	7.845072299	0.012558	0.012401391	0.012714609
7462_at	YBL080C	PET112	4.827473143	5.580468728	6.373182375	4.866648191	4.577091666	5.564391187	5.528185809	5.069146185	4.854474072	5.519971894	5.550585687	5.561645468	5.451767374	5.420190384	5.324790446	6.272139489	4.95973826	5.186361376	5.641914372	4.808983784	5.125040621	5.936153913	5.479935663	4.609439811	5.422158711	5.261414033	5.121592488	5.326871882	5.01532691	5.100874823	5.420429178	5.996379865	6.312107139	6.250966499	5.834450217	5.704896442	5.970385024	6.557473658	6.287377358	5.618421624	6.382127801	6.09370552	5.872556247	5.649240482	5.11747031	5.163428286	5.14131932	5.999960866	5.051168474	5.007419156	5.581876253	4.874001986	5.937847105	6.053820125	6.00070134	5.672364238	5.030042698	5.409249274	5.014172043	4.9043417	5.843460571	5.140265443	5.573822936	5.603609136	5.331261112	5.951515248	5.595936834	6.660075212	6.266560095	6.397028024	6.500430977	6.184184072	6.185113492	6.564845018	6.687219594	6.683756378	6.232420927	5.982254497	6.083744599	5.909074817	5.888812545	5.819176695	6.038500712	6.35699558	6.079197475	6.168179487	5.527186405	6.147862461	5.86257795	5.853555239	5.16449306	5.589712171	5.443738417	5.827306752	5.846175657	5.275243739	5.457099914	5.183265766	4.860485527	5.225863026	5.256284297	5.458784556	5.065513591	5.88472558	5.628294901	5.371220103	4.857710838	5.006538917	5.564518864	4.968424746	5.716395866	5.934713361	5.855822129	5.724413441	5.836585511	5.777669884	5.710632336	5.438627667	5.776216556	6.118998572	5.613628006	5.968669419	5.996060351	5.437749909	5.388548788	5.416307886	5.077391107	5.769599483	4.889842054	5.623933858	5.532454021	5.473333417	5.130929964	5.843930722	5.776789632	5.765697969	4.897613009	6.377013616	6.367562748	6.110008206	5.442209757	5.925754045	5.80050469	5.118948546	5.566360968	5.451072277	5.864501967	5.362290856	5.590211354	5.771690363	5.764967449	5.706832929	6.451603406	6.327656829	5.760156583	5.205946399	5.170970897	5.366598136	5.531992472	5.484812682	5.402675625	5.46108387	5.511640586	5.173793846	6.229430264	6.081229256	6.468738069	6.520779106	5.722989043	6.314036287	2.98E-08	2.68E-08	3.28E-08
7630_at	YPR100W	MRPL51	8.113891636	8.068494762	9.18393803	8.743696149	8.187451301	8.895825419	8.681900037	8.187780364	8.536521933	8.750703804	9.030815122	8.686272549	8.558433571	8.31085209	8.385372146	9.060950407	8.053178853	8.736207958	9.735448812	8.072268545	8.215738287	8.631295195	8.620498622	8.168885185	8.718345665	8.989645974	8.972899452	8.508030842	8.177381514	8.386527052	8.141426149	9.138973263	9.760892894	9.612009995	9.497782654	9.822892155	9.470371323	10.02520851	10.20183379	9.504466959	10.01261434	9.05741304	8.750527388	8.784480099	8.298538269	8.501986421	8.492873202	9.133090927	8.261782588	8.246144304	8.983130425	7.578094052	8.65501312	9.324516311	9.003175785	8.414939889	8.259814243	8.18529981	7.707973493	8.955152535	9.381507824	9.067472438	9.195376391	9.355727249	9.437244471	9.430899655	9.183651012	9.941892576	9.979079207	10.06070417	9.83344933	10.01763621	9.957439453	10.27079101	10.29181004	10.25762839	10.06795689	9.77852055	9.712408089	9.633571615	9.646109632	9.654644978	9.741324395	10.1670322	9.819779453	10.02620596	9.660453844	9.853091263	9.505571356	9.816035323	9.792587294	9.699659377	9.879852252	9.724928867	9.728073052	9.444244382	9.692397137	9.354174567	9.039001544	9.268937971	8.593872986	8.813060722	8.780888531	9.619229287	9.303669003	7.974409083	8.558019611	8.261492735	9.088654429	8.745755153	9.779036498	9.442092967	9.282688141	9.017473222	9.39448456	9.107991188	9.322228415	9.182283353	9.034368428	9.553251245	9.495955532	9.293852861	9.541595372	8.9049101	8.654881481	8.523740792	8.519574141	8.710623692	8.232404617	8.772777581	8.814214736	8.888276063	8.62502287	9.088212106	9.763723379	9.687094641	9.168392251	10.45361614	10.32404235	9.99677852	9.747428925	9.964037856	10.03159521	8.831920615	9.061990804	9.167517751	8.790305158	9.529407518	9.640746177	9.6819639	9.675657352	9.534597365	10.08982372	9.916486706	9.213991198	9.362796773	9.402821584	9.464399329	9.058089162	9.432557058	9.560828234	9.129034131	8.947942771	9.083014558	9.496328401	9.684254654	9.650172169	9.750411048	8.986197502	9.767995869	1.58E-08	1.37E-08	1.79E-08
7713_at	YPR048W	TAH18	7.498117444	7.817374729	6.852121346	7.300416536	7.609405561	7.13814071	7.726531056	7.392788455	8.242498425	7.920467909	7.847021631	7.513557383	7.634172494	7.623556125	7.440611328	7.778460987	7.508528643	7.647272051	7.582106596	8.431618781	8.371902507	6.782594132	7.604749207	7.585929834	7.510066047	7.125002896	7.693998849	7.685441018	7.441819248	7.119389069	7.179625896	7.615372669	7.945149415	7.845255374	8.013180728	7.699861553	7.66914174	7.498373986	7.444029834	7.650206642	7.002907368	7.664966597	7.751268883	7.931985911	8.170732534	7.515695975	8.358099949	7.83368878	7.592578876	7.753543834	7.81058211	7.795450272	7.87153862	8.236009646	8.246650733	7.8690762	7.822838346	7.635261101	8.017558071	7.879522294	7.538169373	7.580721814	7.789721949	7.772203377	8.590883268	8.46803756	8.682928064	7.756514559	7.633678952	8.081461974	7.367656746	7.520249366	7.584504147	7.638324766	7.597373473	7.696878389	7.166173931	7.146440476	7.640650714	7.153577871	6.95483212	7.548813356	7.140337356	7.998607635	7.750257445	7.767083618	7.283417611	7.145561709	7.376944095	7.607963037	7.409276959	7.629776034	7.785212462	7.514796728	7.469976467	7.256012384	7.413849351	7.30013178	7.060339915	7.389861034	7.199700806	7.279723207	7.428734848	7.430864811	7.470712555	7.388054838	7.574921119	7.799331621	7.164622783	7.630428771	7.612101583	7.373366326	7.63881064	7.214974354	7.929423828	7.493884503	7.74803495	7.870591156	7.289657621	7.565859356	7.768198487	7.724692354	7.650736345	7.465747353	7.329358105	7.468365658	7.428668529	7.74496512	7.892810779	7.849850242	7.553278474	7.652907339	6.987661374	7.750111565	7.722107355	7.557977658	7.681442729	7.901792009	7.993362389	7.653271159	7.945659668	7.897333193	7.941332771	7.247427039	7.328693415	7.161530994	7.481681348	7.327426445	7.647855275	7.596907123	7.624723968	7.161256768	7.594987905	7.414606514	7.91806226	7.294069755	7.305285935	7.541198704	7.520775807	7.442622253	7.418275896	7.698118234	7.606063812	7.732058995	7.745103317	7.724350952	7.6112562	7.523695948	8.240426105	8.1661224	0.004288	0.004196104	0.004379896
7756_at	YPR004C	---	9.544379318	9.12364292	9.901951802	9.180656461	9.430150077	9.835176471	9.485828504	9.209779641	9.197390543	9.572384864	9.704820673	9.515314083	9.256401051	9.282395322	9.543248208	10.23463256	9.461839565	9.733535802	9.502292686	9.32096191	9.558605229	7.675649131	9.706918663	9.332942845	9.66073606	9.665452927	9.630309176	9.412475513	9.300051634	9.51235107	9.471869457	9.635029779	9.746270268	9.471314394	9.60897634	9.653498608	9.643972412	9.963111887	9.959858887	9.411970205	9.836902619	9.805579121	9.35543444	9.644349147	6.394305254	9.607169093	9.700718866	10.11422359	9.496677448	9.420226157	10.19640541	8.96481519	9.794818887	10.07521639	10.1868687	9.676025392	9.251164391	9.482705119	9.544326764	9.363956442	9.698947005	9.477768889	9.401613253	9.165226848	9.652008039	9.549222032	9.438151353	10.27925213	9.840431226	10.16112898	10.00843899	9.935593565	10.06206611	9.935218837	9.968467739	9.995328906	9.666296979	9.606831573	9.838726958	9.634067553	9.786291194	9.827150306	9.775646245	10.23018259	10.04222681	10.04131609	9.610608164	9.901365327	9.563641503	9.690327693	9.395149151	9.490187626	9.436710397	9.801288599	9.661027879	9.344260284	9.469340366	9.269918424	9.09664058	9.053197972	9.688036949	9.603563295	9.553589804	9.578826847	9.731934557	9.398784664	9.285037106	9.527076788	9.856068624	9.152217904	9.825707412	9.669592865	9.753240655	9.599955509	9.680006939	9.610834153	9.643932362	9.28701778	9.70675473	9.75332641	9.821862231	9.861936527	9.733127546	9.877576877	9.797443322	9.797851576	9.788560826	9.267463699	8.593171107	9.055965385	9.235458444	9.058453555	8.758650829	9.281875563	9.615766562	9.567745263	9.226019794	9.615210578	9.836719459	9.797943067	9.259109563	9.666166294	9.418084087	9.09299757	9.48271369	9.32506851	9.842435834	9.092150606	9.56599237	9.740274416	9.554332712	9.112772839	9.793653539	9.194790829	9.170306163	9.440107348	9.200923855	9.342186923	9.3802757	9.368563644	9.481351017	9.319968216	9.420991915	8.925724023	9.449239662	9.549571953	9.966338173	10.06054206	9.475305625	9.935587923	2.00E-06	1.82E-06	2.18E-06
